YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2015,201578044793,89.571714,3,2,4,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578044795,89.571714,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2015,201578044797,180.380327,2,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578044798,180.380327,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578044799,180.380327,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044807,13.962,2,1,1,2,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201578044809,97.734,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578044823,97.734,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578044825,223.392,3,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044849,55.848,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044850,97.734,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044851,223.392,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044854,13.962,2,1,1,1,1,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044863,13.962,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044869,55.848,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578044872,97.734,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578044877,13.962,4,2,4,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578044889,13.962,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044891,97.734,3,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578044897,223.392,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578044899,55.848,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044901,13.962,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578044904,97.734,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044919,55.848,2,1,1,2,2,5,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044927,223.392,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044936,97.734,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044941,55.848,3,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578044947,13.962,2,1,1,2,2,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578044959,223.392,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578044970,19.6053,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201578044976,98.0265,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2015,201578044982,98.0265,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578044983,215.6583,3,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578044992,19.6053,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578044995,58.8159,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578044999,98.0265,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045002,19.6053,2,2,1,2,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201578045004,19.6053,4,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045007,58.8159,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045010,89.571714,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045011,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045013,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045015,179.143428,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2015,201578045017,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045019,89.571714,3,1,1,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045020,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045028,97.734,2,1,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045043,55.848,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045045,223.392,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045055,97.734,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045071,223.392,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045078,97.734,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045091,97.734,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045096,13.962,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045103,13.962,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045104,223.392,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045107,55.848,3,2,1,2,3,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045110,13.962,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1
2015,201578045116,55.848,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045122,13.962,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045127,97.734,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045132,223.392,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045135,13.962,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201578045137,13.962,2,1,1,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045146,13.962,2,2,3,2,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045153,55.848,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045158,223.392,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045162,97.734,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045174,13.962,2,1,1,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045182,97.734,3,2,3,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045188,223.392,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045211,215.6583,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045216,19.6053,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045217,98.0265,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2015,201578045218,58.8159,2,2,1,1,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045222,19.6053,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045224,19.6053,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045229,19.6053,4,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045230,98.0265,3,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2015,201578045234,19.6053,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045236,215.6583,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045245,98.0265,2,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045248,19.6053,4,1,3,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045250,179.143428,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045251,89.571714,3,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045252,89.571714,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045254,179.143428,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045257,89.571714,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045258,179.143428,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045260,89.571714,2,2,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2015,201578045261,89.571714,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045263,19.6053,2,2,1,1,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2015,201578045264,58.8159,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2015,201578045267,187.938758,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045269,180.380327,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045270,180.380327,3,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045271,180.380327,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045272,180.380327,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045278,55.848,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045284,97.734,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045288,13.962,2,2,1,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045289,13.962,2,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2015,201578045291,13.962,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045294,13.962,2,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045303,223.392,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045312,97.734,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045329,223.392,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045336,55.848,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045337,13.962,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045341,97.734,2,1,1,2,2,4,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045359,13.962,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045361,97.734,3,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045365,13.962,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045369,223.392,3,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045375,55.848,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045379,97.734,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045386,55.848,2,1,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2015,201578045396,13.962,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1
2015,201578045406,223.392,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045409,97.734,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045430,223.392,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045438,97.734,3,1,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2015,201578045439,13.962,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2015,201578045443,13.962,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045447,55.848,2,1,1,2,3,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045457,223.392,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045469,13.962,2,2,1,2,2,5,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1
2015,201578045478,97.734,3,1,1,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045482,223.392,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045492,13.962,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045501,97.734,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045508,223.392,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045519,55.848,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045527,97.734,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045536,223.392,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201578045551,19.6053,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2015,201578045552,98.0265,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045558,19.6053,4,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045563,98.0265,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045575,58.8159,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045577,19.6053,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045579,19.6053,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045584,215.6583,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045589,89.571714,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045590,179.143428,3,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045592,179.143428,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045593,89.571714,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045595,179.143428,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045597,179.143428,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045599,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045602,93.969379,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045605,180.380327,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045606,180.380327,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045607,180.380327,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045610,19.6053,2,2,1,1,1,4,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045614,98.0265,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045620,98.0265,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045626,19.6053,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2015,201578045627,215.6583,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045630,19.6053,4,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201578045631,19.6053,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045632,98.0265,3,2,1,1,1,5,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045634,19.6053,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045644,58.8159,2,1,4,2,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045645,98.0265,3,1,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045647,19.6053,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045649,89.571714,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045650,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045652,179.143428,3,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045653,89.571714,3,2,3,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201578045654,89.571714,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045656,179.143428,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045657,89.571714,3,1,4,2,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045659,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045660,89.571714,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045661,89.571714,3,2,1,2,2,5,1,1,3,1,1,2,2,2,2,2,1,1,1,1,2,1,1
2015,201578045663,179.143428,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045664,89.571714,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045665,89.571714,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045666,89.571714,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045668,89.571714,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045669,179.143428,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045671,89.571714,2,1,4,2,3,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045672,179.143428,3,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045673,89.571714,3,1,1,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045675,180.380327,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045676,180.380327,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045677,180.380327,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045678,180.380327,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045679,180.380327,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045682,97.734,3,2,3,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045700,97.734,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045703,223.392,3,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201578045707,55.848,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201578045713,13.962,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045724,97.734,3,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045736,223.392,3,2,1,2,2,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045739,13.962,2,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045743,55.848,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045746,55.848,2,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045756,13.962,2,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045761,223.392,3,2,1,1,1,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
2015,201578045785,97.734,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045795,223.392,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045798,97.734,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045814,13.962,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045815,97.734,3,2,3,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045821,223.392,3,2,4,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045826,13.962,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045834,55.848,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045838,13.962,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201578045846,97.734,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045853,13.962,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045854,223.392,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045867,215.6583,3,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045868,58.8159,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045872,98.0265,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045880,19.6053,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045881,19.6053,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201578045884,98.0265,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045887,58.8159,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045895,58.8159,3,1,3,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2015,201578045897,19.6053,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045900,19.6053,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201578045901,98.0265,3,2,4,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2
2015,201578045905,19.6053,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2015,201578045913,98.0265,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201578045916,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201578045918,179.143428,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045920,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045921,89.571714,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045923,179.143428,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2015,201578045925,179.143428,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201578045927,179.143428,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2015,201578045929,179.143428,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201578045930,89.571714,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
